id,attribute_id,lookup_id,type_of_assessment,schema_version,lookup_key,lookup_value,attribute_name,parent_name
1008,2,1008,RdSAP,RdSAP-Schema-17.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-17.1,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-18.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-18.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-18.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-18.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-18.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-18.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-19.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-19.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-19.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-19.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-19.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-19.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-20.0.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-20.0.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-20.0.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-20.0.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-20.0.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-20.0.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-21.0.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-21.0.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-21.0.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-21.0.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-21.0.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-21.0.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-21.0.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-21.0.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-21.0.1,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-21.0.1,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-21.0.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-21.0.1,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-17.3,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-17.3,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-17.3,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-17.3,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-17.3,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-17.3,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-17.4,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-17.4,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-17.4,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-17.4,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-17.4,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-17.4,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-18.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-18.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-18.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-18.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-18.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-18.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-19.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-19.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-19.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-19.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-19.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-19.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-20.0.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-20.0.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-20.0.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-20.0.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-20.0.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-20.0.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-21.0.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-21.0.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-21.0.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-21.0.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-21.0.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-21.0.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,RdSAP-Schema-NI-21.0.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,RdSAP-Schema-NI-21.0.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,RdSAP-Schema-NI-21.0.1,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,RdSAP-Schema-NI-21.0.1,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,RdSAP-Schema-NI-21.0.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,RdSAP-Schema-NI-21.0.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-12.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-12.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-12.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-12.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-12.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-12.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-13.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-13.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-13.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-13.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-13.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-13.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-14.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-14.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-14.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-14.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-14.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-14.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-14.1,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-14.1,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-14.1,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-14.1,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-14.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-14.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-14.2,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-14.2,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-14.2,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-14.2,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-14.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-14.2,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-15.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-15.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-15.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-15.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-15.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-15.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-16.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-16.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-16.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-16.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-16.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-16.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-16.1,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-16.1,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-16.1,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-16.1,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-16.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-16.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-16.2,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-16.2,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-16.2,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-16.2,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-16.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-16.2,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-16.3,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-16.3,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-16.3,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-16.3,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-16.3,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-16.3,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-11.2,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-11.2,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-11.2,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-11.2,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-11.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-11.2,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-12.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-12.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-12.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-12.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-12.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-12.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-13.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-13.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-13.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-13.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-13.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-13.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-14.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-14.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-14.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-14.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-14.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-14.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-14.1,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-14.1,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-14.1,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-14.1,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-14.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-14.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-14.2,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-14.2,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-14.2,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-14.2,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-14.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-14.2,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-15.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-15.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-15.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-15.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-15.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-15.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-16.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-16.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-16.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-16.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-16.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-16.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-16.1,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-16.1,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-16.1,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-16.1,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-16.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-16.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-17.0,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-17.0,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-17.0,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-17.0,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-17.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-17.0,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-17.1,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-17.1,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-17.1,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-17.1,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-17.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-17.1,ND,Not Defined,glazed_area,
1004,2,1004,SAP,SAP-Schema-NI-17.2,1,Normal,glazed_area,
1005,2,1005,SAP,SAP-Schema-NI-17.2,2,More Than Typical,glazed_area,
1006,2,1006,SAP,SAP-Schema-NI-17.2,3,Less Than Typical,glazed_area,
1007,2,1007,SAP,SAP-Schema-NI-17.2,4,Much More Than Typical,glazed_area,
1008,2,1008,SAP,SAP-Schema-NI-17.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,SAP,SAP-Schema-NI-17.2,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-12.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-12.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-12.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-12.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-12.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-12.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-13.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-13.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-13.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-13.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-13.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-13.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-14.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-14.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-14.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-14.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-14.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-14.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-14.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-14.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-14.1,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-14.1,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-14.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-14.1,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-14.2,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-14.2,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-14.2,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-14.2,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-14.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-14.2,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-15.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-15.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-15.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-15.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-15.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-15.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-16.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-16.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-16.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-16.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-16.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-16.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-16.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-16.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-16.1,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-16.1,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-16.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-16.1,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-16.2,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-16.2,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-16.2,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-16.2,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-16.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-16.2,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-16.3,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-16.3,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-16.3,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-16.3,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-16.3,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-16.3,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-11.2,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-11.2,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-11.2,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-11.2,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-11.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-11.2,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-12.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-12.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-12.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-12.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-12.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-12.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-13.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-13.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-13.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-13.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-13.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-13.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-14.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-14.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-14.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-14.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-14.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-14.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-14.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-14.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-14.1,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-14.1,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-14.1,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-14.1,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-14.2,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-14.2,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-14.2,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-14.2,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-14.2,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-14.2,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-15.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-15.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-15.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-15.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-15.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-15.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-16.0,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-16.0,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-16.0,3,Less Than Typical,glazed_area,
1007,2,1007,RdSAP,SAP-Schema-NI-16.0,4,Much More Than Typical,glazed_area,
1008,2,1008,RdSAP,SAP-Schema-NI-16.0,5,Much Less Than Typical,glazed_area,
1009,2,1009,RdSAP,SAP-Schema-NI-16.0,ND,Not Defined,glazed_area,
1004,2,1004,RdSAP,SAP-Schema-NI-16.1,1,Normal,glazed_area,
1005,2,1005,RdSAP,SAP-Schema-NI-16.1,2,More Than Typical,glazed_area,
1006,2,1006,RdSAP,SAP-Schema-NI-16.1,3,Less Than Typical,glazed_area,
